ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,elv_mean,elv_median,laii_mean,laii_median,laif_mean,laif_median,gradient_mean,gradient_median,lusemask_mean,lusemask_median,soildepth1_f_mean,soildepth1_f_median,soildepth1_o_mean,soildepth1_o_median,fracforest_mean,fracforest_median,fracirrigated_mean,fracirrigated_median,fracother_mean,fracother_median,ksat1_f_mean,ksat1_f_median,ksat1_o_mean,ksat1_o_median,tp_mean_annual,tp_std_interann,tp_seasonality,eT0_mean_annual,eT0_std_interann,eT0_seasonality,ta_mean,ta_std_interann,ta_seasonality,aridity_index
16220,MONTALVO. CA,Santa Clara,SANTA CLARA,1077,US,4128.5,4276.9,34.24,-119.19,-119.175,34.275, ,calibrated,01/01/1980 00:00',01/10/2004 00:00',25/09/1981 00:00',0.750336,0.574434,KGE,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,957.6024807347366,953.6903381347656,0.966575875689124,0.963665008544922,1.8071334984451493,1.8844647407531736,0.0312847313737578,0.0226974682882428,1.0,1.0,50.0,50.0,50.0,50.0,0.216760097899635,0.1915171816945076,0.0125630327632976,0.0,0.7412439841792738,0.7536578723192215,196.6861721788538,160.38686159061743,196.6861721788538,160.38686159061743,377.19524989394637,160.68987122275365,0.8224969897733558,1232.2283783928578,55.55261160183348,0.39498945919612044,15.002192229190673,0.7653146352216613,0.329861141982662,3.2668183884588045
16222,OCEANSIDE. CA,San Luis Rey / Escondido,SAN LUIS REY,1077,US,1442.6,1472.17,33.22,-117.36,-117.325,33.225, ,calibrated,01/01/1980 00:00',27/01/2023 00:00',20/01/2003 00:00',0.739204,0.585546,KGE,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,700.5231751857456,561.3136596679688,0.6946524032317214,0.6940411329269409,1.5836825842474025,1.580222487449646,0.0280802377186822,0.0239869896322488,1.0,1.0,50.0,50.0,50.0,50.0,0.2824823408987812,0.2586438357830047,0.0442571665733238,0.017,0.6203359859266102,0.6036714522838593,533.639971352732,482.2153157655212,533.639971352732,482.2153157655212,385.7987427217825,145.19454196044734,0.724897445594462,1187.001502042653,45.94639111667544,0.3943775075434778,15.909892967036457,0.7158577783363314,0.27468238954606405,3.0767376110882125
16223,RAYGOLD NEAR CENTRAL POINT. OREG,Upper and Middle Rouge,Rogue,1077,US,5317.3,5335.714304,42.44,-122.99,-123.025,42.475, ,calibrated,01/01/1980 00:00',27/03/2023 00:00',28/03/2003 00:00',0.872483,0.026383,KGEJSD,NorthAmerica,FraserColumbia,1063.4298832096042,1047.6913452148438,1.471687274111639,1.4596619606018066,2.7691666627345954,2.734414339065552,0.034276292438783,0.0292723821476101,1.0,1.0,50.0,50.0,50.0,50.0,0.7494785134630144,0.8458936214447021,0.0069707831566262,0.0,0.2244232369384287,0.1400012648105621,176.40781560642796,156.26818593364305,176.40781560642796,156.26818593364305,1061.7269486174632,200.23848504444007,0.5366440082888891,905.3703465786282,30.742147461784754,0.5972222294207737,9.525620515255007,0.5667545270744069,0.6111639308977939,0.8527336974516507
16225,YSIDORA. CA,Santa Margarita,SANTA MARGARITA,1077,US,1872.6,1855.3,33.24,-117.39,-117.375,33.275, ,calibrated,01/01/1980 00:00',10/11/2022 00:00',04/11/2002 00:00',0.785755,0.559538,KGE,NorthAmerica,PacificCoastColoradoCaliforniaGreatSalt,721.7761097966843,613.6365966796875,0.7015661278997335,0.7027780413627625,1.5736430146326703,1.5610268712043762,0.0254885150622149,0.0176148982718586,1.0,1.0,50.0,50.0,50.0,50.0,0.1803775628154253,0.1219483911991119,0.0164268633038222,0.006,0.7383827513875565,0.7932270923256874,631.1448081489692,608.5663634699022,631.1448081489692,608.5663634699022,392.5438531522851,138.2662835506055,0.6857718890159005,1181.7601565508228,49.1758925783637,0.392075581163568,16.27155293361412,0.7615563067632881,0.2771509768169808,3.0105175436089833
16227,DICKEY. ME,Upper Saint John / Big Black,Saint John,1077,US,6941.2,7028.28032,47.11,-69.09,-69.075,47.125, ,calibrated,01/01/1980 00:00',16/11/2022 00:00',17/11/2002 00:00',0.878522,0.0186897,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,394.34034355676096,386.6569213867188,1.2097872423487532,1.1979206800460815,2.8465146460513093,2.8392648696899414,0.006549783122216,0.0047746240161359,1.0,1.0,50.0,50.0,50.0,50.0,0.890477773027828,0.9060844779014589,0.0,0.0,0.1030556825931436,0.0889010429382324,29.82138322805256,29.724872468565877,29.82138322805256,29.724872468565877,1212.87988145356,117.72085445668758,0.1180967604478223,696.4971075257068,31.8552678196574,0.6455789336085501,3.8162605996904637,0.7565658315318136,2.4958546922890177,0.5742506889396162
16228,BINGHAM. ME.,Lower Kennebec,Kennebec,1077,US,7031.9,6955.28448,45.05,-69.89,-69.875,45.025, ,calibrated,01/01/1980 00:00',07/11/2023 00:00',08/11/2003 00:00',0.665038,0.0621276,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,447.0664830048931,416.93601989746094,1.277147650718689,1.277147650718689,2.7586092977985226,2.7706875801086426,0.0120010181019477,0.0087925903499126,1.0,1.0,50.0,50.0,50.0,50.0,0.8192794622074643,0.8635850250720978,0.0,0.0,0.1007892282955563,0.0971541106700897,39.61936962034586,39.585763303636185,39.61936962034586,39.585763303636185,1162.009395125301,142.11525049539063,0.10451364946140274,709.2752690848326,30.874407667666862,0.6169729214527943,4.514002335197825,0.7187146724551796,2.0375807180594303,0.6103868626710636
16230,NEAR AUBURN. ME.,Lower Androscoggin,ANDROSCOGGIN,1077,US,8451.2,8466.483712,44.07,-70.21,-70.225,44.075, ,calibrated,01/01/1980 00:00',04/11/2022 00:00',05/11/2002 00:00',0.821825,0.0373437,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,421.30420638225286,443.6932220458984,1.3564239118143393,1.3812994956970217,2.637862608302871,2.621466636657715,0.0143285841904126,0.0098821050487458,1.0,1.0,50.0,50.0,50.0,50.0,0.8307253396608965,0.8518974483013153,0.0,0.0,0.1274478188346591,0.1157993078231811,63.33526283554472,57.06068760456438,63.33526283554472,57.06068760456438,1209.0802231605874,160.59538735907012,0.10223140005372969,730.9162871413916,31.580354724994606,0.5983560811503664,5.321844011805029,0.723591982386884,1.6768068542092929,0.6045225727294962
16231,NEAR GORHAM. NH,Lower Androscoggin,ANDROSCOGGIN,1077,US,3525.0,3555.354624,44.44,-71.19,-71.175,44.425, ,calibrated,01/01/1980 00:00',01/11/2022 00:00',02/11/2002 00:00',0.680325,0.0537003,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,574.564725123707,562.0717468261719,1.3332091898854934,1.277147650718689,2.6448613936990792,2.6165220737457275,0.0142410940119474,0.0111466278322041,1.0,1.0,50.0,50.0,50.0,50.0,0.8218893717442456,0.8496080935001373,0.0,0.0,0.1193816465623191,0.108687549829483,52.97843056445742,48.142424465088354,52.97843056445742,48.142424465088354,1203.5375391894863,134.05172292001478,0.114245784896308,698.0819154478075,29.735292244484754,0.6097115867476806,4.174743001896295,0.7345873896157932,2.1646655401995103,0.5800250450999026
16232,NEAR CONWAY. N.H.,Saco,SACO,1077,US,997.2,1045.505408,43.99,-71.09,-71.075,43.975, ,calibrated,01/01/1980 00:00',01/11/2022 00:00',01/11/2002 00:00',0.750394,0.0420643,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,564.4639533317347,547.0623779296875,1.3812994956970217,1.3812994956970217,2.862282268496858,2.8319780826568604,0.028061058822194,0.0278192665427923,1.0,1.0,50.0,50.0,50.0,50.0,0.9131054602277132,0.954740047454834,0.0,0.0,0.0775266827521541,0.045259952545166,75.0876573586009,63.62781358215173,75.0876573586009,63.62781358215173,1400.1933424895226,185.49759291355107,0.11083146872314427,738.6510134267834,32.579348155960844,0.6014642250580977,4.967801434025289,0.7322636891610022,1.792165945691193,0.5275350132100136
16234,MATOACA. VA,Appomattox,APPOMATTOX,1077,US,3481.0,3468.584448,37.23,-77.48,-77.475,37.225, ,calibrated,01/01/1980 00:00',01/03/2023 00:00',02/03/2003 00:00',0.702873,0.0726813,KGEJSD,NorthAmerica,GulfAtlanticCoastCaribbean,118.07236359818526,110.78250122070312,1.697195495456512,1.692383885383606,2.767440719104993,2.75425124168396,0.0023217242080355,0.0021910581272095,1.0,1.0,50.0,50.0,50.0,50.0,0.7767758402841604,0.7817407250404358,0.0,0.0,0.211662180492865,0.2098127007484436,118.38862616661956,118.030432903217,118.38862616661956,118.030432903217,1132.5365604047768,179.72110857783167,0.0772398954138861,1086.8038327228317,56.22124051040453,0.44042824212233816,15.152412568896017,0.6564325793281707,0.45511887392577177,0.9596192041115212
16235,BARING. ME,St Croix,St. Croix,1077,US,3558.7,3543.447808,45.14,-67.32,-67.325,45.125, ,calibrated,01/01/1980 00:00',31/12/2022 00:00',01/01/2003 00:00',0.798334,0.0253313,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,125.81591974866436,121.2029266357422,1.277147650718689,1.277147650718689,2.8720684508772867,2.881100654602051,0.0035030665972143,0.0024211425334215,1.0,1.0,50.0,50.0,50.0,50.0,0.7715105972681788,0.8165274858474731,9.854027234387148e-05,0.0,0.1210460082261671,0.1113882660865783,48.534808050003306,46.265259238918574,48.534808050003306,46.265259238918574,1187.3391007145538,163.84820244826392,0.08102948165536511,754.2149561609775,36.07148204588994,0.5989087002336309,6.416115061234724,0.7244976787709182,1.365984524368164,0.6352144519683405
16237,NEAR GOFFS FALLS BELOW MANCHESTER. NH,Merrimack,Merrimack,1077,US,8008.3,8161.408,42.95,-71.46,-71.475,42.925, ,calibrated,01/01/1980 00:00',03/11/2022 00:00',04/11/2002 00:00',0.810493,0.0238644,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,299.0957534249183,250.4920959472656,1.3812994956970217,1.3812994956970217,2.713284117866314,2.7135255336761475,0.0126875286741007,0.0082234628498554,1.0,1.0,50.0,50.0,50.0,50.0,0.8392462526061577,0.8867241740226746,0.0,0.0,0.1047620405111363,0.0922913551330566,97.77111303408137,96.57750909834816,97.77111303408137,96.57750909834816,1190.9765065035608,169.2779186698886,0.09066209045146359,822.7884399252957,42.432122661628924,0.5643845814259766,7.676940464706293,0.743094950595241,1.1149317463798372,0.690851948323328
16238,FRANKLIN JUNCTION. NH,Merrimack,Merrimack,1077,US,3903.1,3960.928512,43.42,-71.65,-71.675,43.425, ,calibrated,02/10/2001 00:00',08/02/2023 00:00',09/02/2003 00:00',0.774588,0.0195654,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,368.2699647083035,296.17852783203125,1.3812994956970217,1.3812994956970217,2.709544006220084,2.69411563873291,0.0173028067851356,0.0103245992213487,1.0,1.0,50.0,50.0,50.0,50.0,0.831744894113091,0.8986289501190186,0.0,0.0,0.0891614130503074,0.0808971524238586,92.50283224476944,95.67864142795808,92.50283224476944,95.67864142795808,1223.1924759669762,167.95979574012222,0.09732570629132674,783.3380805404742,38.76940664265819,0.5789517917447349,6.796046223604351,0.743615063567529,1.2765968507446461,0.6404045936607141
16240,WESTERLY. R.I.,Pawcatuck / Wood,PAWCATUCK,1077,US,764.0,788.360128,41.38,-71.83,-71.825,41.375, ,calibrated,01/01/1980 00:00',04/10/2022 00:00',04/10/2002 00:00',0.737022,0.0333541,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,64.33956365712098,58.0249080657959,1.481478571891785,1.481478571891785,2.533097071694766,2.530543804168701,0.0038904970849174,0.0027743113460019,1.0,1.0,50.0,50.0,50.0,50.0,0.7771190860862577,0.8084433972835541,0.0003234453556882,0.0,0.175692581515586,0.157735490322113,49.65861519742541,47.353880571825584,49.65861519742541,47.353880571825584,1187.9773804976837,161.0285119082672,0.09446709766846668,941.0025698182773,39.93730276937683,0.4823203472938945,11.100862189901086,0.6345496926897585,0.6553710296913462,0.7921047868975919
16241,NEAR WILLIMANTIC. CONN.,Shetucket,SHETUCKET,1077,US,1046.4,1014.71008,41.7,-72.18,-72.175,41.675, ,calibrated,01/01/1980 00:00',13/10/2021 00:00',14/10/2001 00:00',0.755712,0.0274603,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,183.5357746593232,187.23499298095703,1.481478571891785,1.481478571891785,2.54034532665483,2.5189995765686035,0.0053659451225264,0.0044427122920751,1.0,1.0,50.0,50.0,50.0,50.0,0.8597294259033932,0.8760101795196533,0.0,0.0,0.1141639879432598,0.1047926843166351,83.32873325937277,86.71131697664183,83.32873325937277,86.71131697664183,1171.7322797859565,173.1144624612388,0.08344034525141758,917.7642889062882,45.538733121627274,0.517956073395172,10.290343067713719,0.6858166267435255,0.762430192779905,0.783254250769586
16242,NORTH STRATFORD. NH,Upper Connecticut,Connecticut,1077,US,2069.4,2147.135616,44.75,-71.63,-71.625,44.725, ,calibrated,01/01/1980 00:00',01/12/2022 00:00',02/12/2002 00:00',0.79569,0.0379529,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,539.0089164373871,530.7703552246094,1.3721041320113592,1.4268629550933838,2.5998337842892925,2.5889339447021484,0.015379455065875,0.0114290290512144,1.0,1.0,50.0,50.0,50.0,50.0,0.8680271073027118,0.8828571140766144,0.0,0.0,0.1172607374870024,0.1033153533935546,50.190739724823565,47.90982676678223,50.190739724823565,47.90982676678223,1325.1342764384362,123.05822669580678,0.13287598611819273,695.2644192115391,30.32177476339054,0.6107569245039297,4.37010577531242,0.7547333379660971,2.058632603251678,0.5246746926509225
16243,PASSUMPSIC. VT,Passumpsic,PASSUMPSIC,1077,US,1129.2,1147.506048,44.37,-72.04,-72.025,44.375, ,calibrated,01/01/1980 00:00',28/11/2022 00:00',29/11/2002 00:00',0.781681,0.0307828,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,437.455679797248,417.9529876708984,1.386853965603968,1.3812994956970217,2.524707190429395,2.533582329750061,0.0158794216106809,0.0119521236047148,1.0,1.0,50.0,50.0,50.0,50.0,0.8217793655170529,0.8401716351509094,0.0,0.0,0.1706226648939303,0.1483882665634155,70.8810335307462,66.18967947196558,70.8810335307462,66.18967947196558,1202.0754166650765,134.7789466742988,0.12604358274694946,720.3408432060016,33.67103100248262,0.6037902919561446,5.484837631307772,0.7671406292204808,1.6297486994256587,0.5992476289087141
16245,INDIAN ORCHARD. MA,Chicopee,CHICOPEE,1077,US,1784.5,1739.591808,42.16,-72.51,-72.525,42.175, ,calibrated,01/01/1980 00:00',04/10/2022 00:00',03/10/2002 00:00',0.751516,0.0355306,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,229.51459169621265,230.21660614013672,1.3879125421260663,1.3812994956970217,2.63981971076504,2.6103744506835938,0.005858934795465,0.0054916574154049,1.0,1.0,50.0,50.0,50.0,50.0,0.818523511923223,0.851588785648346,0.0,0.0,0.1054147315732268,0.0893169939517974,104.1076865933333,103.00076539094216,104.1076865933333,103.00076539094216,1148.0148832573034,166.05323835846167,0.082161607265757,876.1420524079939,45.54665059096399,0.5373231894854037,9.52463106614873,0.7053966452499534,0.850497260902917,0.7631800468667139
16246,RAINBOW. CONN.,Farmington,FARMINGTON,1077,US,1528.1,1634.978432,41.91,-72.69,-72.675,41.925, ,calibrated,01/01/1980 00:00',02/02/1988 00:00',01/01/1980 00:00',0.783927,0.0500515,KGEJSD,NorthAmerica,StLawrenceStJohnCoastal,263.07271472510814,261.0157470703125,1.4818095404409302,1.481478571891785,2.677504158734261,2.7367208003997803,0.0091503470065354,0.0070373811759054,1.0,1.0,50.0,50.0,50.0,50.0,0.8465612229762204,0.8986318111419678,0.0001972266712244,0.0,0.1093378811704328,0.0497574806213378,83.07472534561366,80.9053051033406,83.07472534561366,80.9053051033406,1319.8527977398446,187.88765373269425,0.08955122681561388,903.9232370285588,49.10903681468138,0.5187104257888349,9.722591461540658,0.7270629024931818,0.8216567283059703,0.6848667052693027
