ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,CalChanMan1,CalChanMan3,GwLoss,GwPercValue,LZThreshold,LakeMultiplier,LowerZoneTimeConstant,PowerPrefFlow,SnowMeltCoef,TransSub,UpperZoneTimeConstant,b_Xinanjiang
2649,TATARSKAYA DYMSKAYA,VOLGA,DYMKA (TRIB. KAMA),1062,RU,520.0,506.6,54.35,52.96,52.925,54.325, ,calibrated,01/01/1980 00:00',01/01/1988 00:00',01/01/1980 00:00',0.481327,0.518856,KGE,Asia,Volga,1.02508,1.0,0.208858,2.0,26.6207,1.0,436.864,1.15494,6.48822,0.0604379,9.64507,0.272135
2685,GORYACHIY KLYUCH,KUBAN,PSEKOUPS,1062,RU,765.0,839.85856,44.63,39.13,39.125,44.625,,calibrated,01/01/1980 00:00',01/01/1988 00:00',01/01/1980 00:00',0.491273,0.300761,KGE,Europe,SouthEastTurkeyIsraelDon,5.0,1.0,0.520565,1.15771,0.757611,1.0,501.473,7.15879,3.93824,0.0,23.2684,3.87924
2697,JIRKHVA (DZIRKHVA),Black sea coastal and small river basins,BZIPI,1062,GE,1410.0,1530.0,43.23,40.37,40.375,43.225, ,calibrated,01/01/1980 00:00',01/01/1988 00:00',01/01/1980 00:00',0.615467,0.0995217,KGEJSD,Europe,SouthEastTurkeyIsraelDon,3.20357,1.0,0.0,0.171832,1.69029,1.0,137.707,2.75139,3.47156,0.0,9.74171,1.73102
2699,KHIDMAGHALA,Black sea coastal and small river basins,SUPSA,1062,GE,1100.0,1105.385728,42.04,41.79,41.775,42.025, ,calibrated,01/01/1980 00:00',01/01/1988 00:00',01/01/1980 00:00',0.441276,0.11613,KGEJSD,Europe,SouthEastTurkeyIsraelDon,5.0,1.0,0.0132559,1.99119,13.5465,1.0,627.783,1.14522,5.7965,0.000479168,32.9886,5.0
2701,NAMOKHVANI,Rioni,RIONI,1062,GE,3450.0,3463.833344,42.42,42.7,42.725,42.425, ,calibrated,01/01/1980 00:00',01/01/1988 00:00',01/01/1980 00:00',0.685491,0.0603304,KGEJSD,Europe,SouthEastTurkeyIsraelDon,4.22135,1.0,0.00180836,0.827018,8.16212,1.0,126.93,0.906187,5.24238,4.79346e-06,20.4312,5.0
2702,KAPS,KURA,AKHURYANI JRAMBAR,1062,AM,839.0,1050.6,40.86,43.71,43.725,40.875, ,calibrated,01/01/1980 00:00',01/01/1983 00:00',01/01/1980 00:00',0.596985,0.336693,KGE,Asia,CentralIranCaspianSeaSouthWestCoast,4.57512,1.0,0.123778,1.99956,17.1492,1.0,345.879,2.17803,6.49774,0.11768,37.4652,1.58461
2703,KORINTA,KURA,KSANI,1062,GE,461.0,572.4,42.18,44.48,44.475,42.175, ,calibrated,01/01/1980 00:00',01/01/1988 00:00',01/01/1980 00:00',0.588581,0.221593,KGE,Asia,CentralIranCaspianSeaSouthWestCoast,1.57415,1.0,0.0057726,0.0741175,22.6604,1.0,72.5313,1.18439,6.2011,2.58044e-05,22.8116,2.97176
2705,GUGARK (MEGRUT),KURA,DEBEDA,1062,AM,1070.0,1053.7,40.8,44.53,44.525,40.825, ,calibrated,01/01/1980 00:00',01/01/1983 00:00',01/01/1980 00:00',0.84865,0.428245,KGE,Asia,CentralIranCaspianSeaSouthWestCoast,1.45343,1.0,0.586432,1.97481,14.0543,1.0,451.272,2.01016,5.79136,0.123624,16.2182,0.88862
2709,Kresna,Strimonas,Strimonas,1062,BG,16885.48,6936.7168,41.7842,23.1555,23.175,41.775,efas,calibrated,01/01/1991 00:00',31/12/2006 00:00',01/01/1991 00:00',0.787221,0.061175,KGEJSD,Europe,SouthEastTurkeyIsraelDon,2.95167,1.0,0.173892,0.69476,14.9893,1.0,167.252,1.85918,5.00869,0.0464297,26.0521,2.07429
2711,Strumeshnitza,Strimonas,Strumeshnitza,1062,BG,16885.48,1506.525056,41.3939,23.0194,22.975,41.375,efas,calibrated,01/01/1991 00:00',31/12/2006 00:00',01/01/1991 00:00',0.797936,0.0427947,KGEJSD,Europe,SouthEastTurkeyIsraelDon,1.93311,1.0,0.206726,0.387208,23.4142,1.0,710.048,2.10954,5.98422,0.0414708,33.394,1.54537
2712,Bobosheva,Strimonas,Strimonas,1062,BG,16885.48,4477.720576,42.1542,23.0005,22.975,42.175,efas,calibrated,01/01/1991 00:00',31/12/2006 00:00',01/01/1991 00:00',0.773179,0.0546547,KGEJSD,Europe,SouthEastTurkeyIsraelDon,2.95167,1.0,0.173892,0.69476,14.9893,1.0,167.252,1.85918,5.00869,0.0464297,26.0521,2.07429
2726,Miziya,Danube,Skat,1062,BG,4522.94,4229.28,43.685,23.8612,23.875,43.675,efas,calibrated,01/01/1991 00:00',31/12/2003 00:00',01/01/1991 00:00',0.683429,0.0542079,KGEJSD,Europe,Danube,4.99162,1.0,0.1376,1.25105,10.9084,1.0,280.506,3.96114,3.44871,0.0531295,10.8566,0.198361
2728,s.Svode,Iskar,Bebresh,1062,BG,8395.2,1179.4,43.0262,23.8823,23.875,43.025,efas,calibrated,01/01/1991 00:00',31/12/2003 00:00',01/01/1991 00:00',0.665169,0.0256927,KGEJSD,Europe,Danube,4.42833,1.0,0.410427,0.88201,20.4721,1.0,468.448,1.05196,4.57725,0.00305857,12.3534,3.61111
2736,STANCENI,Mures. above Tirnava,Creanga,1062,RO,10878.22,1484.67,46.966667,25.466667,25.225,46.975,efas,calibrated,01/01/1990 00:00',31/12/2000 00:00',01/01/1990 00:00',0.694488,0.0513673,KGEJSD,Europe,Danube,1.99116,1.0,0.237353,0.958014,16.1083,1.0,369.714,3.86985,4.64932,0.0547324,5.52893,1.0186
2737,GLODENI,Mures. above Tirnava,Mures,1062,RO,10878.22,3879.45,46.65,24.616667,24.625,46.625,efas,calibrated,01/01/1990 00:00',31/12/2000 00:00',01/01/1990 00:00',0.793782,0.0291753,KGEJSD,Europe,Danube,4.47394,1.0,0.0112489,0.806258,17.819,1.0,295.381,5.61277,4.06834,0.0439934,3.83307,1.39445
2738,LUDUS,Mures. above Tirnava,Paraul de Campie,1062,RO,10878.22,5818.57,46.483333,24.1,24.125,46.475,efas,calibrated,01/01/1990 00:00',31/12/2002 00:00',01/01/1990 00:00',0.776405,0.0264985,KGEJSD,Europe,Danube,4.47394,1.0,0.0112489,0.806258,17.819,1.0,295.381,5.61277,4.06834,0.0439934,3.83307,1.39445
2744,BECHET,Danube-Jiu,Danube,1062,BG,799.71,598407.0,43.75,23.95,23.875,43.775,efas,calibrated,01/01/1991 00:00',31/12/2002 00:00',01/01/1991 00:00',0.790779,0.0175848,KGEJSD,Europe,Danube,4.97587,1.0,0.199478,0.298947,21.568,1.0,168.061,4.90281,4.82408,0.00106202,4.84781,1.15473
2745,TURNU MAGURELE,Danube. section Olt - Yantra,Danube,1062,BG,5497.6,639387.44,43.7,24.883333,24.875,43.725,HIST,calibrated,01/01/1991 00:00',31/12/2002 00:00',01/01/1991 00:00',0.788563,0.0204244,KGEJSD,Europe,Danube,4.97587,1.0,0.199478,0.298947,21.568,1.0,168.061,4.90281,4.82408,0.00106202,4.84781,1.15473
2746,OLTENITA,Danube. section Lom - Arges,Dadilovat,1062,RO,3498.76,675617.24,44.066667,26.066667,26.625,44.075,HIST,calibrated,01/01/1991 00:00',31/12/2002 00:00',01/01/1991 00:00',0.790361,0.0171952,KGEJSD,Europe,Danube,4.97587,1.0,0.199478,0.298947,21.568,1.0,168.061,4.90281,4.82408,0.00106202,4.84781,1.15473
2747,BRAILA,Danube. sector Ialomita - Siret,Danube,1062,RO,5699.53,708826.43,45.283333,27.983333,27.975,45.275,efas,calibrated,01/01/1991 00:00',31/12/2002 00:00',01/01/1991 00:00',0.806138,0.0170399,KGEJSD,Europe,Danube,4.97587,1.0,0.199478,0.298947,21.568,1.0,168.061,4.90281,4.82408,0.00106202,4.84781,1.15473
2756,s.Rajdavica,Strimonas,Strimonas,1062,BG,16885.48,2257.673216,42.397222,22.702778,22.675,42.425,efas,calibrated,01/01/1990 00:00',31/12/2001 00:00',01/01/1990 00:00',0.788173,0.034446,KGEJSD,Europe,SouthEastTurkeyIsraelDon,2.95167,1.0,0.173892,0.69476,14.9893,1.0,167.252,1.85918,5.00869,0.0464297,26.0521,2.07429
2758,Mpole,Strimonas,Strimonas,1062,BG,16885.48,10342.16141,41.42,23.32,23.325,41.425,efas,calibrated,01/01/1990 00:00',31/12/2001 00:00',01/01/1990 00:00',0.733403,0.0742719,KGEJSD,Europe,SouthEastTurkeyIsraelDon,2.95167,1.0,0.173892,0.69476,14.9893,1.0,167.252,1.85918,5.00869,0.0464297,26.0521,2.07429
2764,Reljevo,Bosna,Bosna,1062,BA,10897.23,1318.41,43.887778,18.329444,18.325,43.925,efas,calibrated,01/01/1999 00:00',31/12/2002 00:00',01/01/1999 00:00',0.710126,0.0309683,KGEJSD,Europe,Danube,4.91208,1.0,0.0,0.617592,24.8305,1.0,112.803,1.41979,4.89308,6.37783e-05,13.7513,3.41475
2770,La Loire (Totale) à Nantes (Roche Maurice),Loire. below Maine,Loire,1062,FR,8703.72,115355.72,47.194309,-1.62435,-1.625,47.175,efas,calibrated,02/01/1994 00:00',03/03/2011 00:00',02/01/1994 00:00',0.878134,0.019541,KGEJSD,Europe,LoireGirondeRhoneFranceCoast,2.77404,5.0,0.143714,0.205272,13.771,1.0,529.326,2.18856,3.08,0.00323522,13.2678,3.4745
2771,L'Adour à Saint-Vincent-De-Paul,Adour,Adour,1062,FR,9421.21,7639.1,43.733604,-0.999911,-1.025,43.725,efas,calibrated,02/01/1990 00:00',09/03/2011 00:00',10/03/1991 00:00',0.782836,0.0304605,KGEJSD,Europe,LoireGirondeRhoneFranceCoast,4.05486,1.0,0.0465592,0.652608,20.005,1.0,173.57,1.47488,3.81247,0.0344841,6.94857,2.60951
2773,Berg,Upper Danube,Danube,1062,DE,3975.0,4099.2,48.245744,9.751025,9.725,48.225,efas,calibrated,02/01/1991 00:00',01/01/2003 00:00',02/01/1991 00:00',0.801076,0.0318996,KGEJSD,Europe,Danube,5.0,1.0,0.526291,1.22394,14.3089,1.0,425.849,2.70534,3.3617,0.0317482,16.1954,1.21633
2776,La Garonne a Verdun sur Garonne,Garonne,Garonne,1062,FR,13730.0,13739.67,43.821974,1.253316,1.225,43.825,efas,calibrated,02/01/1990 00:00',01/01/2009 00:00',02/01/1990 00:00',0.78549,0.0258354,KGEJSD,Europe,LoireGirondeRhoneFranceCoast,4.98208,1.0,0.366376,0.654362,14.5173,1.0,258.007,3.17106,5.10428,0.0409653,20.7612,1.87396
2780,Guadiana En Luciana,Guadiana,Guadiana,1062,ES,21072.0,21345.44,38.980045,-4.298699,-4.275,38.975,efas,calibrated,02/10/1999 00:00',01/10/2009 00:00',02/10/1999 00:00',0.432142,0.658493,KGE,Europe,SpainPortugal,2.11209,1.0,0.367938,0.860151,17.5235,1.0,40.0,0.915544,2.5,0.141106,17.6453,1.47466
2785,Jucar En Alcala Del Jucar,Jucar,Jucar,1062,ES,10785.0,10498.76,39.182738,-1.419982,-1.375,39.175,efas,calibrated,02/01/1990 00:00',01/10/2010 00:00',02/10/1990 00:00',0.0413864,0.0572007,KGEJSD,Europe,SpainPortugal,5.0,1.0,0.201184,1.00736,12.487,1.0,153.169,1.27231,4.25784,0.0119699,12.8178,2.33928
2787,Carignano,Po,Po,1062,IT,3775.0,3897.87,44.888394,7.680941,7.675,44.875,efas,calibrated,02/01/2000 00:00',31/12/2021 00:00',02/01/2000 00:00',0.805335,0.0669113,KGEJSD,Europe,PoAdigeReno,1.75096,1.0,0.835996,1.05948,17.161,1.0,552.584,6.4978,4.62282,0.0688495,7.14581,0.824228
2788,Palestro,Po,Sesia,1062,IT,2825.0,2905.92,45.264705,8.556035,8.525,45.275,efas,calibrated,02/01/2000 00:00',31/12/2021 00:00',02/01/2000 00:00',0.812954,0.0762318,KGEJSD,Europe,PoAdigeReno,1.64959,1.0,0.855133,0.900905,20.7261,1.0,390.323,7.11913,4.49413,0.0752427,5.39037,1.21809
2789,Candoglia,Po,Lago di Mergozzo,1062,IT,1650.0,1524.35,45.939429,8.473748,8.425,45.975,efas,calibrated,02/01/2000 00:00',31/12/2008 00:00',02/01/2000 00:00',0.777414,0.0897152,KGEJSD,Europe,PoAdigeReno,3.01314,1.0,0.0714284,2.0,12.2882,1.0,272.244,6.93543,4.13479,0.0678213,0.47725,0.536038
2790,Spessa,Po,Po,1062,IT,38950.0,38386.38,45.092155,9.321514,9.375,45.125,efas,calibrated,31/07/1990 00:00',15/06/2023 00:00',15/06/1998 00:00',0.879006,0.0333609,KGEJSD,Europe,PoAdigeReno,4.37089,1.0,0.00946115,1.08641,23.1218,1.0,446.064,2.60835,6.20075,0.000583315,16.2732,1.57553
2791,Borgoforte,Po,Po,1016,IT,63675.0,62837.71,45.046386,10.779306,10.775,45.025,efas,calibrated,02/01/1990 00:00',01/01/2024 00:00',27/12/1998 00:00',0.897165,0.0252977,KGEJSD,Europe,PoAdigeReno,4.37089,1.0,0.00946115,1.08641,23.1218,1.0,446.064,2.60835,6.20075,0.000583315,16.2732,1.57553
2792,Segura En Almadenes,Segura,Segura,1062,ES,7111.0,7544.17,38.253592,-1.548164,-1.575,38.225,efas,calibrated,02/01/1990 00:00',01/10/2010 00:00',02/10/1990 00:00',0.243489,0.0403681,KGEJSD,Europe,SpainPortugal,4.98552,1.0,0.0645309,1.94882,13.9008,1.0,215.948,2.28992,4.39296,0.0,38.2959,0.44779
2795,Tajo En Trillo,Tejo,Tagus,1062,ES,3253.0,3237.38,40.682699,-2.586965,-2.575,40.725,efas,calibrated,02/01/1990 00:00',01/10/2010 00:00',02/10/1990 00:00',0.75016,0.0437769,KGEJSD,Europe,SpainPortugal,3.50203,1.0,0.00977102,0.678784,28.3536,1.0,116.662,1.3124,4.19792,0.0368897,9.19844,2.80321
2796,Tajo En LaPortusa,Tejo,Tagus,1062,ES,27159.0,27212.01,39.865939,-4.199871,-4.225,39.875,efas,calibrated,02/01/1990 00:00',01/10/2010 00:00',02/10/1990 00:00',0.742746,0.0438537,KGEJSD,Europe,SpainPortugal,5.0,1.0,0.00296613,0.676159,23.2478,1.0,215.067,1.83932,4.23416,0.0448792,18.0164,2.40535
2797,Jarama En Mejorada Del Campo,Tejo,Jarama,1062,ES,7005.0,6923.29,40.425179,-3.489346,-3.525,40.375,efas,calibrated,02/01/1990 00:00',01/10/2010 00:00',02/10/1990 00:00',0.710701,0.0912359,KGEJSD,Europe,SpainPortugal,5.0,1.0,0.00296613,0.676159,23.2478,1.0,215.067,1.83932,4.23416,0.0448792,18.0164,2.40535
2798,Henares En Espinillos,Tejo,Henares,1062,ES,4031.0,4067.5,40.43318,-3.431364,-3.425,40.475,efas,calibrated,02/01/1990 00:00',01/10/2010 00:00',13/08/1990 00:00',0.740029,0.0595164,KGEJSD,Europe,SpainPortugal,5.0,1.0,0.00296613,0.676159,23.2478,1.0,215.067,1.83932,4.23416,0.0448792,18.0164,2.40535
2804,Camburg,Elbe,Saale,1062,DE,3850.0,3998.93,51.065776,11.733439,11.675,51.025,efas,calibrated,02/01/1990 00:00',01/11/2002 00:00',02/01/1990 00:00',0.790746,0.0480458,KGEJSD,Europe,ElbeOderEmsWeser,5.0,1.0,0.527053,0.527053,0.769432,1.0,202.81,7.94894,4.28913,0.0,14.565,0.56017
2805,ANGERMANAELVEN,Angermanelven,Sollefteae Krv,1062,SE,30638.0,30851.0,63.18478,17.257818,17.225,63.175,efas,calibrated,02/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.710057,0.0959689,KGEJSD,Europe,SwedenNorway,4.76248,1.0,0.00302788,0.0953553,13.6851,1.88738,62.3755,4.89689,4.86636,1.58928e-06,10.1187,1.43046
2806,Esera En Graus,Ebro,Esera,1062,ES,893.0,890.32,42.240219,0.328942,0.375,42.275,efas,calibrated,02/01/1990 00:00',01/09/2010 00:00',29/08/1990 00:00',0.762918,0.00856093,KGEJSD,Europe,SpainPortugal,4.56974,1.0,0.00197374,0.0147176,29.4693,1.0,46.9251,0.745835,2.97715,0.0,15.1095,5.0
2809,Esca En Sigues,Ebro,Esca,1062,ES,506.0,477.11,42.646365,-1.027335,-1.025,42.675,efas,calibrated,02/01/1990 00:00',01/10/2010 00:00',24/09/1990 00:00',0.799323,0.0154897,KGEJSD,Europe,SpainPortugal,4.23308,1.0,0.245049,0.626521,5.95053,1.0,178.583,3.27603,5.93225,0.00993421,2.80293,2.06109
2812,Alcanadre En Lascellas,Ebro,Alcanadre,1062,ES,501.0,526.99,42.103395,-0.135708,-0.125,42.125,efas,calibrated,02/01/1990 00:00',01/10/2010 00:00',19/03/1990 00:00',0.73349,0.0465282,KGEJSD,Europe,SpainPortugal,3.26278,1.0,0.350897,1.15609,20.3997,1.0,163.761,1.08744,5.01922,0.0710308,10.7075,2.37563
2813,Noguera Ribagorzana En Pont De Suert,Ebro,Noguera Ribagorzana,1062,ES,558.0,616.06,42.414159,0.728473,0.725,42.425,efas,calibrated,02/01/1990 00:00',01/10/2009 00:00',02/01/1990 00:00',0.72183,0.0328291,KGEJSD,Europe,SpainPortugal,3.71253,1.0,0.0,0.815131,16.6273,1.0,220.356,0.507628,3.68278,8.6297e-06,19.904,4.73933
2821,Casalecchio Chiusa,Reno,Reno,1016,IT,1050.0,1021.43,44.455488,11.272775,11.275,44.475,efas,calibrated,21/01/1993 00:00',01/01/2023 00:00',21/01/1993 00:00',0.655637,0.0462787,KGEJSD,Europe,PoAdigeReno,4.95257,1.0,1.33444e-08,0.212011,11.8426,1.0,408.281,4.64618,4.94392,0.000260621,10.8659,2.80464
2822,Farigliano,Po,Tanaro,1062,IT,1150.0,1109.03,44.486889,7.885694,7.875,44.425,efas,calibrated,02/01/2003 00:00',31/12/2008 00:00',02/01/2003 00:00',0.657445,0.0271474,KGEJSD,Europe,PoAdigeReno,3.01143,1.0,0.000907829,0.433884,26.7303,1.0,110.601,0.5,3.69009,3.63263e-05,5.64696,4.97804
2823,Asti,Po,Tanaro,1062,IT,4800.0,4575.69,44.899441,8.24944,8.275,44.875,efas,calibrated,02/01/2004 00:00',31/12/2008 00:00',02/01/2004 00:00',0.821449,0.0197857,KGEJSD,Europe,PoAdigeReno,4.58252,1.0,0.279369,0.424455,11.9281,1.0,98.0751,1.80422,3.93775,0.0173941,30.91,0.0549618
2824,Fossano,Po,Stura Demonte,1062,IT,1850.0,1617.32,44.527959,7.695741,7.775,44.625,efas,calibrated,02/01/2000 00:00',31/12/2021 00:00',02/01/2000 00:00',0.665929,0.0930715,KGEJSD,Europe,PoAdigeReno,3.22215,1.0,0.732885,1.3274,9.07332,1.0,175.31,1.30151,6.5,0.0331849,13.9706,2.61771
2825,Alessandria,Po,Bormida,1062,IT,2350.0,2648.47,44.860026,8.629642,8.625,44.875,efas,calibrated,02/01/2000 00:00',31/12/2008 00:00',02/01/2000 00:00',0.699087,0.0642035,KGEJSD,Europe,PoAdigeReno,2.63661,1.0,0.137925,1.52855,17.3131,1.0,316.244,6.1313,2.74669,0.0367745,0.01,1.12881
2826,Cassine,Po,Bormida,1062,IT,1550.0,1524.9,44.769048,8.568805,8.525,44.675,efas,calibrated,02/01/2000 00:00',14/02/2007 00:00',02/01/2000 00:00',0.671892,0.056087,KGEJSD,Europe,PoAdigeReno,4.77659,1.0,0.461749,1.22898,18.3424,1.0,138.994,3.2453,4.7356,0.00020714,15.1491,2.42583
2827,Isola S.Antonio,Po,Po,1062,IT,25875.0,25839.23,45.042593,8.81525,8.825,45.025,efas,calibrated,02/01/2000 00:00',31/12/2021 00:00',02/01/2000 00:00',0.858867,0.0384084,KGEJSD,Europe,PoAdigeReno,4.42963,1.0,0.34322,0.989797,10.319,1.0,376.548,0.984572,6.32266,0.0942496,18.8093,2.47256
2829,HONE PONTE SR DORA,Po,Baltea,1062,IT,2825.0,2833.22,45.610386,7.714561,7.725,45.625,efas,calibrated,21/04/2000 00:00',01/11/2008 00:00',21/04/2000 00:00',0.832586,0.0306987,KGEJSD,Europe,PoAdigeReno,4.42963,1.0,0.34322,0.989797,10.319,1.0,376.548,0.984572,6.32266,0.0942496,18.8093,2.47256
2830,QUINTO VERCELLESE,Po,Cervo,1062,IT,975.0,955.32,45.397058,8.361251,8.375,45.375,efas,calibrated,02/01/2003 00:00',31/12/2021 00:00',02/01/2003 00:00',0.665419,0.0604212,KGEJSD,Europe,PoAdigeReno,0.5,1.0,0.341789,1.01752,11.0633,1.0,62.3836,1.06595,3.45005,0.00135317,21.8773,4.97408
2840,SanRafaelDeNavallana 5051,Guadalquivir,Cuzna o Guadalmellato,1062,ES,111.0,1312.31,38.005816,-4.666652,-4.675,38.075,efas,calibrated,02/06/1991 00:00',01/10/2010 00:00',02/06/1991 00:00',0.659189,0.390573,KGEJSD,Europe,SpainPortugal,3.56846,1.0,0.302796,1.51945,12.359,1.0,43.2786,1.51253,4.75382,0.000616045,5.04662,1.90927
2841,VADOMOJON 5066,Guadalquivir,Guadajoz o Almedinilla,1062,ES,154.0,1177.27,37.656771,-4.246675,-4.225,37.625,efas,calibrated,02/03/1997 00:00',01/10/2010 00:00',02/03/1997 00:00',0.738295,0.293159,KGEJSD,Europe,SpainPortugal,1.30364,1.0,0.267899,1.56975,22.0962,1.0,40.0,2.84994,5.42583,0.0308803,6.84867,0.0114553
2842,PUENTE NUEVO 5036,Guadalquivir,Guadiato,1062,ES,985.0,1020.38,38.059714,-4.909571,-4.925,38.075,efas,calibrated,02/01/1990 00:00',01/10/2010 00:00',02/10/1990 00:00',0.51059,0.560117,KGEJSD,Europe,SpainPortugal,4.81271,1.0,0.271515,0.833025,10.3987,1.0,45.0444,3.49743,5.18306,0.00542237,2.40525,1.80414
2843,BEMBEZAR 5012,Guadalquivir,Bembezar,1062,ES,210.0,1727.89,37.917559,-5.224231,-5.225,37.925,efas,calibrated,02/01/1990 00:00',01/10/2010 00:00',02/10/1990 00:00',0.617444,0.422423,KGE,Europe,SpainPortugal,4.77,1.0,0.20037,0.221833,13.7221,1.0,244.845,4.71444,5.10699,0.0486162,2.28961,2.71143
2846,EL PINTADO 5011,Guadalquivir,Viar,1062,ES,264.0,1119.41,37.984473,-5.93366,-5.925,37.975,efas,calibrated,02/01/1990 00:00',01/10/2010 00:00',02/10/1990 00:00',0.569734,0.545289,KGEJSD,Europe,SpainPortugal,3.23286,1.0,0.0214385,1.13632,14.9075,1.0,69.8256,2.89804,5.18995,0.00363202,2.2162,2.35231
2847,ALCALA DEL RIO 5035,Guadalquivir,Guadalquivir,1062,ES,197.0,47220.3,37.522842,-5.939868,-5.925,37.525, ,calibrated,02/01/1990 00:00',31/12/2007 00:00',02/01/1990 00:00',0.858831,0.183277,KGE,Europe,SpainPortugal,2.58658,1.0,0.331481,0.912137,29.6118,1.0,152.284,1.7839,4.67616,0.00384425,19.1978,2.05213
2848,ZUFRE 5054,Guadalquivir,Huelva,1062,ES,231.0,829.54,37.829396,-6.301549,-6.275,37.775,efas,calibrated,02/12/1991 00:00',01/10/2010 00:00',02/12/1991 00:00',0.609644,0.625436,KGE,Europe,SpainPortugal,4.97454,1.0,0.699849,0.882403,18.5898,1.0,192.124,1.48671,4.52731,7.45777e-05,6.93796,2.8975
2852,SAN LORENZO MONGAY,Ebro,Segre,1062,ES,6845.0,7238.47,41.882158,0.870469,0.875,41.875,efas,calibrated,01/01/1999 00:00',01/10/2010 00:00',01/01/1999 00:00',0.357265,0.0953308,KGEJSD,Europe,SpainPortugal,3.95246,1.0,0.571022,0.737903,13.8813,1.0,97.9832,1.54983,2.57233,0.00662403,18.0393,2.05029
2863,Lempaala plus Kuokkalankoski,Kokem,Kuokkalankoski,1062,FI,8589.0,8615.54,61.316362,23.709272,23.675,61.325,efas,calibrated,02/01/1990 00:00',30/12/2011 00:00',14/11/1991 00:00',0.733687,0.0242771,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,4.80576,2.07106,0.411227,1.4155,18.5442,1.62052,329.593,4.58198,6.39966,0.00116699,23.2543,3.95087
2864,Vilppulankoski,Kokem,Savilahti,1062,FI,2356.0,2129.15,62.019155,24.509573,24.475,62.025,efas,calibrated,02/01/1990 00:00',30/12/2011 00:00',14/11/1991 00:00',0.610362,0.0329007,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,5.0,1.0,0.004107,0.409688,15.0444,1.0,49.2513,2.42603,2.5,1.83481e-05,34.0509,0.892826
2865,Muroleenkoski,Kokem,KOKEMAENJOKI,1062,FI,6175.0,5590.29,61.844542,23.943,23.925,61.825,efas,calibrated,02/01/1990 00:00',30/12/2011 00:00',14/11/1991 00:00',0.719571,0.0509922,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,4.57277,1.0,3.76906e-05,0.045125,8.33766,0.502415,214.601,2.77435,3.05772,0.000402494,16.6267,0.419973
2867,Loimijoki Maurialankoski,Kokem,Loimijoki,1062,FI,2717.0,2707.83,61.135463,22.687069,22.675,61.125,efas,calibrated,02/01/1990 00:00',30/12/2011 00:00',14/11/1991 00:00',0.780738,0.0228394,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,3.52811,1.0,0.0128304,0.376251,26.5602,1.0,164.671,2.38623,4.92201,0.0155027,22.151,2.78926
2869,Perus,Isojoki,LAPVAEAERTINJOKI,1062,FI,1155.0,1058.84,62.232447,21.580896,21.525,62.275,efas,calibrated,02/01/1990 00:00',01/01/2012 00:00',15/11/1991 00:00',0.762341,0.0455432,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,4.58903,1.0,0.000426641,0.351665,9.75735,1.0,122.933,1.33969,3.38013,0.000304985,8.80733,4.10474
2870,Allmanningsforsen,Narpionjoki,Narpion,1062,FI,1022.0,972.01,62.47615,21.379813,21.325,62.475,efas,calibrated,02/01/1990 00:00',01/01/2012 00:00',14/11/1991 00:00',0.684037,0.0308008,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,5.0,1.0,0.0486722,0.195635,11.911,1.0,222.265,1.75741,2.69743,0.00231706,8.51143,4.23002
2873,Kaitfors,Perhonjoki,Perhon,1062,FI,2519.0,2307.36,63.685009,23.392623,23.375,63.725,efas,calibrated,02/01/1990 00:00',30/12/2011 00:00',14/11/1991 00:00',0.739705,0.0300687,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,5.0,1.0,0.00130953,0.209044,20.0386,1.0,444.002,1.05407,2.69526,0.00569659,36.3088,4.39838
2874,Lankela,Siikajoki,Siikajoki,1062,FI,4109.0,4280.85,64.748215,24.874574,24.925,64.775,efas,calibrated,02/01/1990 00:00',30/12/2011 00:00',14/11/1991 00:00',0.783507,0.0266286,KGEJSD,Europe,DenmarkFinlandDaugavaNeris,1.31899,4.14819,0.00104261,0.0174077,21.4107,1.0,345.449,1.92546,3.36995,0.00104359,12.9487,2.46708
2875,Lieksanjoki Lieksankoski,Neva,Lieksanjoki,1062,FI,8307.0,8236.12,63.330069,30.010207,30.025,63.325,efas,calibrated,02/01/1990 00:00',01/01/2012 00:00',15/11/1991 00:00',0.884847,0.0142084,KGEJSD,Europe,NevaNarvaParnuVuoski,3.52103,4.99003,0.00906846,1.03463,5.55444,0.930859,360.087,0.529188,3.68848,2.91537e-05,38.2976,0.0341542
2876,Koitajoki Lylykoski,Neva,Saarilahti,1062,FI,3892.0,4110.69,62.802288,30.775389,30.775,62.825,efas,calibrated,02/01/1990 00:00',01/01/2010 00:00',02/01/1990 00:00',0.780687,0.0326256,KGEJSD,Europe,NevaNarvaParnuVuoski,4.34733,4.09411,0.0022412,0.0513381,24.4045,1.0,299.531,2.21243,2.50161,4.67725e-07,26.7638,0.01
